,Sim_Losses,default_rank,EP,Year
4044,80.31404253413612,4045.0,0.040449595504044956,25.0
4045,80.30539471632412,4046.0,0.04045959540404596,25.0
4046,80.30224827615012,4047.0,0.04046959530404696,25.0
4047,80.3007869467326,4048.0,0.04047959520404796,25.0
4048,80.27552485417542,4049.0,0.04048959510404896,25.0
4049,80.26081878628591,4050.0,0.04049959500404996,25.0
4050,80.24864431429343,4051.0,0.04050959490405096,25.0
4051,80.24601293528193,4052.0,0.040519594804051956,25.0
4052,80.22859447120261,4053.0,0.04052959470405296,25.0
4053,80.22727167530697,4054.0,0.04053959460405396,25.0
4054,80.21786769380363,4055.0,0.04054959450405496,25.0
4055,80.21666043245664,4056.0,0.04055959440405596,25.0
4056,80.21583118261542,4057.0,0.04056959430405696,25.0
4057,80.20521455479536,4058.0,0.04057959420405796,25.0
4058,80.18305473756772,4059.0,0.04058959410405896,25.0
4059,80.1814288606448,4060.0,0.040599594004059956,25.0
4060,80.17051863253782,4061.0,0.04060959390406096,25.0
4061,80.1688479924713,4062.0,0.04061959380406196,25.0
4062,80.16844758812539,4063.0,0.04062959370406296,25.0
4063,80.15511301063376,4064.0,0.04063959360406396,25.0
4064,80.15420588650333,4065.0,0.04064959350406496,25.0
4065,80.12599778289164,4066.0,0.04065959340406596,25.0
4066,80.12468848265692,4067.0,0.040669593304066956,25.0
4067,80.12447425938483,4068.0,0.04067959320406796,25.0
4068,80.11934528128201,4069.0,0.04068959310406896,25.0
4069,80.0988806749266,4070.0,0.04069959300406996,25.0
4070,80.09539024682647,4071.0,0.04070959290407096,25.0
4071,80.09265079493741,4072.0,0.04071959280407196,25.0
4072,80.07851714283781,4073.0,0.04072959270407296,25.0
4073,80.07283873395505,4074.0,0.04073959260407396,25.0
4074,80.0715088658085,4075.0,0.04074959250407496,25.0
4075,80.06947131815112,4076.0,0.04075959240407596,25.0
4076,80.06711857640317,4077.0,0.04076959230407696,25.0
4077,80.06679398288114,4078.0,0.04077959220407796,25.0
4078,80.06181904177743,4079.0,0.04078959210407896,25.0
4079,80.04977528395499,4080.0,0.04079959200407996,25.0
4080,80.04771602922523,4081.0,0.04080959190408096,25.0
9523,50.650279926211866,9524.0,0.09523904760952391,10.0
9524,50.64734840790271,9525.0,0.0952490475095249,10.0
9525,50.64669072455816,9526.0,0.0952590474095259,10.0
9526,50.645988170281925,9527.0,0.0952690473095269,10.0
9527,50.643460423000846,9528.0,0.0952790472095279,10.0
9528,50.64150295167789,9529.0,0.0952890471095289,10.0
9529,50.639363747462355,9530.0,0.0952990470095299,10.0
9530,50.63161820229095,9531.0,0.0953090469095309,10.0
9531,50.62717967392396,9532.0,0.0953190468095319,10.0
9532,50.62414880213804,9533.0,0.0953290467095329,10.0
9533,50.61668001637072,9534.0,0.0953390466095339,10.0
9534,50.61380346306494,9535.0,0.09534904650953491,10.0
9535,50.61086454454757,9536.0,0.09535904640953591,10.0
9536,50.599345891217226,9537.0,0.09536904630953691,10.0
9537,50.5973525296561,9538.0,0.09537904620953791,10.0
9538,50.59012677455662,9539.0,0.09538904610953891,10.0
9539,50.58837253996025,9540.0,0.0953990460095399,10.0
9540,50.58470474506058,9541.0,0.0954090459095409,10.0
9541,50.584495526331,9542.0,0.0954190458095419,10.0
9542,50.58110231684584,9543.0,0.0954290457095429,10.0
9543,50.577952918152484,9544.0,0.0954390456095439,10.0
9544,50.574558452233795,9545.0,0.0954490455095449,10.0
9545,50.57270123695298,9546.0,0.0954590454095459,10.0
9546,50.572160270211555,9547.0,0.0954690453095469,10.0
9547,50.57180963959502,9548.0,0.0954790452095479,10.0
9548,50.56606276819822,9549.0,0.0954890451095489,10.0
9549,50.55543476425254,9550.0,0.09549904500954991,10.0
9550,50.551498878717716,9551.0,0.09550904490955091,10.0
9551,50.54058734700115,9552.0,0.09551904480955191,10.0
9552,50.540208724410626,9553.0,0.09552904470955291,10.0
9553,50.53845595441598,9554.0,0.09553904460955391,10.0
9554,50.5322756035343,9555.0,0.0955490445095549,10.0
9555,50.52680740038477,9556.0,0.0955590444095559,10.0
9556,50.52675950122671,9557.0,0.0955690443095569,10.0
9557,50.52284360814619,9558.0,0.0955790442095579,10.0
9558,50.521250407342876,9559.0,0.0955890441095589,10.0
9559,50.52117978454024,9560.0,0.0955990440095599,10.0
9560,50.51625227157939,9561.0,0.0956090439095609,10.0
9561,50.514154793044796,9562.0,0.0956190438095619,10.0
9562,50.513333175075616,9563.0,0.0956290437095629,10.0
9563,50.50983264679576,9564.0,0.0956390436095639,10.0
9564,50.50954147519815,9565.0,0.09564904350956491,10.0
9565,50.50696297952311,9566.0,0.09565904340956591,10.0
9566,50.499747485612005,9567.0,0.09566904330956691,10.0
9567,50.49793721048905,9568.0,0.09567904320956791,10.0
9568,50.49424374519136,9569.0,0.09568904310956891,10.0
9569,50.487174269699764,9570.0,0.0956990430095699,10.0
9570,50.484491666871705,9571.0,0.0957090429095709,10.0
9571,50.48268926950578,9572.0,0.0957190428095719,10.0
9572,50.47450838759734,9573.0,0.0957290427095729,10.0
9573,50.472240021200115,9574.0,0.0957390426095739,10.0
9574,50.46841419326783,9575.0,0.0957490425095749,10.0
9575,50.459750000439925,9576.0,0.0957590424095759,10.0
9576,50.458064499501845,9577.0,0.0957690423095769,10.0
9577,50.4530105091622,9578.0,0.0957790422095779,10.0
9578,50.447411222472894,9579.0,0.0957890421095789,10.0
9579,50.440724737981114,9580.0,0.09579904200957991,10.0
9580,50.43868101409936,9581.0,0.09580904190958091,10.0
9581,50.43568417449005,9582.0,0.09581904180958191,10.0
9582,50.43304541261145,9583.0,0.09582904170958291,10.0
9583,50.43236688915772,9584.0,0.09583904160958391,10.0
9584,50.4319189442119,9585.0,0.0958490415095849,10.0
9585,50.42752737027752,9586.0,0.0958590414095859,10.0
9586,50.42228009143609,9587.0,0.0958690413095869,10.0
9587,50.42213192786389,9588.0,0.0958790412095879,10.0
9588,50.42154582431693,9589.0,0.0958890411095889,10.0
9589,50.420028469304796,9590.0,0.0958990410095899,10.0
9590,50.41833306605288,9591.0,0.0959090409095909,10.0
9591,50.416320438196415,9592.0,0.0959190408095919,10.0
9592,50.41463637395872,9593.0,0.0959290407095929,10.0
9593,50.409264767321346,9594.0,0.0959390406095939,10.0
9594,50.399888045152835,9595.0,0.09594904050959491,10.0
9595,50.398685402662565,9596.0,0.09595904040959591,10.0
9596,50.38938004400116,9597.0,0.09596904030959691,10.0
9597,50.38807042988877,9598.0,0.09597904020959791,10.0
9598,50.38449125103446,9599.0,0.0959890401095989,10.0
9599,50.379119201363764,9600.0,0.0959990400095999,10.0
9600,50.378245431994344,9601.0,0.0960090399096009,10.0
9601,50.373888730075215,9602.0,0.0960190398096019,10.0
9602,50.36773234208394,9603.0,0.0960290397096029,10.0
9603,50.36459903078871,9604.0,0.0960390396096039,10.0
9604,50.363557224582244,9605.0,0.0960490395096049,10.0
9605,50.362397646909,9606.0,0.0960590394096059,10.0
9606,50.360424312640475,9607.0,0.0960690393096069,10.0
9607,50.358002184136744,9608.0,0.0960790392096079,10.0
9608,50.355815172792774,9609.0,0.0960890391096089,10.0
9609,50.353771840845,9610.0,0.09609903900960991,10.0
9610,50.35057785522196,9611.0,0.09610903890961091,10.0
9611,50.3433208412456,9612.0,0.09611903880961191,10.0
9612,50.34116623631322,9613.0,0.09612903870961291,10.0
9613,50.337367648469495,9614.0,0.0961390386096139,10.0
9614,50.33698452223817,9615.0,0.0961490385096149,10.0
9615,50.335121971692914,9616.0,0.0961590384096159,10.0
9616,50.33260261091209,9617.0,0.0961690383096169,10.0
9617,50.33258137010938,9618.0,0.0961790382096179,10.0
9618,50.32701548559655,9619.0,0.0961890381096189,10.0
9619,50.324740001232556,9620.0,0.0961990380096199,10.0
9620,50.31857841129468,9621.0,0.0962090379096209,10.0
9621,50.31564857137064,9622.0,0.0962190378096219,10.0
9622,50.31403211421049,9623.0,0.0962290377096229,10.0
9623,50.30420288797244,9624.0,0.0962390376096239,10.0
9624,50.30262140069947,9625.0,0.09624903750962491,10.0
9625,50.30134784127524,9626.0,0.09625903740962591,10.0
9626,50.288641667613035,9627.0,0.09626903730962691,10.0
9627,50.28798889338567,9628.0,0.09627903720962791,10.0
9628,50.281782681117406,9629.0,0.0962890371096289,10.0
9629,50.28050489820324,9630.0,0.0962990370096299,10.0
9630,50.276813330460925,9631.0,0.0963090369096309,10.0
9631,50.2693120237529,9632.0,0.0963190368096319,10.0
9632,50.26868646823267,9633.0,0.0963290367096329,10.0
9633,50.26782614079802,9634.0,0.0963390366096339,10.0
9634,50.26767810724651,9635.0,0.0963490365096349,10.0
9635,50.267632532807696,9636.0,0.0963590364096359,10.0
9636,50.26491061718713,9637.0,0.0963690363096369,10.0
9637,50.264769031612545,9638.0,0.0963790362096379,10.0
9638,50.26334401956032,9639.0,0.0963890361096389,10.0
9639,50.26205347297467,9640.0,0.09639903600963991,10.0
9640,50.26173315775482,9641.0,0.09640903590964091,10.0
9641,50.24967081000693,9642.0,0.09641903580964191,10.0
9642,50.24865019976173,9643.0,0.09642903570964291,10.0
9643,50.237280179052135,9644.0,0.0964390356096439,10.0
9644,50.23114818952253,9645.0,0.0964490355096449,10.0
9645,50.2307023194808,9646.0,0.0964590354096459,10.0
9646,50.22311697272268,9647.0,0.0964690353096469,10.0
9647,50.222407669238216,9648.0,0.0964790352096479,10.0
9648,50.21954220530259,9649.0,0.0964890351096489,10.0
9649,50.21784013895348,9650.0,0.0964990350096499,10.0
9650,50.21660811847363,9651.0,0.0965090349096509,10.0
9651,50.20976544334242,9652.0,0.0965190348096519,10.0
9652,50.20891405588003,9653.0,0.0965290347096529,10.0
9653,50.207321420010786,9654.0,0.0965390346096539,10.0
9654,50.20271427962555,9655.0,0.09654903450965491,10.0
9655,50.19894204824806,9656.0,0.09655903440965591,10.0
9656,50.19888240843477,9657.0,0.09656903430965691,10.0
9657,50.19750327327458,9658.0,0.09657903420965791,10.0
9658,50.193321439246176,9659.0,0.0965890341096589,10.0
9659,50.1794944481351,9660.0,0.0965990340096599,10.0
9660,50.17942597702075,9661.0,0.0966090339096609,10.0
9661,50.17173386273102,9662.0,0.0966190338096619,10.0
9662,50.16366398099488,9663.0,0.0966290337096629,10.0
9663,50.161102749355294,9664.0,0.0966390336096639,10.0
9664,50.160694363418514,9665.0,0.0966490335096649,10.0
9665,50.15708805681888,9666.0,0.0966590334096659,10.0
9666,50.15503939221385,9667.0,0.0966690333096669,10.0
9667,50.153196149112546,9668.0,0.0966790332096679,10.0
9668,50.14184013510877,9669.0,0.0966890331096689,10.0
9669,50.1402040559097,9670.0,0.09669903300966991,10.0
9670,50.131624152576066,9671.0,0.09670903290967091,10.0
9671,50.13048088001116,9672.0,0.09671903280967191,10.0
9672,50.12299523431285,9673.0,0.0967290327096729,10.0
9673,50.11943452021913,9674.0,0.0967390326096739,10.0
9674,50.11725710528913,9675.0,0.0967490325096749,10.0
9675,50.11718738337868,9676.0,0.0967590324096759,10.0
9676,50.11370727891071,9677.0,0.0967690323096769,10.0
9677,50.10928411097644,9678.0,0.0967790322096779,10.0
9678,50.09321460509669,9679.0,0.0967890321096789,10.0
9679,50.092849365922596,9680.0,0.0967990320096799,10.0
9680,50.08165084165408,9681.0,0.0968090319096809,10.0
9681,50.076169996407685,9682.0,0.0968190318096819,10.0
9682,50.070056730535086,9683.0,0.0968290317096829,10.0
9683,50.04926017909085,9684.0,0.0968390316096839,10.0
9684,50.043364725741604,9685.0,0.09684903150968491,10.0
9685,50.03527458170326,9686.0,0.09685903140968591,10.0
9686,50.035167424347954,9687.0,0.09686903130968691,10.0
9687,50.03479598919206,9688.0,0.0968790312096879,10.0
9688,50.03382080179769,9689.0,0.0968890311096889,10.0
9689,50.033386297545434,9690.0,0.0968990310096899,10.0
9690,50.03269078901582,9691.0,0.0969090309096909,10.0
9691,50.02789371848442,9692.0,0.0969190308096919,10.0
9692,50.02618678584054,9693.0,0.0969290307096929,10.0
9693,50.023566041560485,9694.0,0.0969390306096939,10.0
9694,50.015057006768856,9695.0,0.0969490305096949,10.0
9695,50.00521002731183,9696.0,0.0969590304096959,10.0
9696,49.99179044367352,9697.0,0.0969690303096969,10.0
9697,49.988676076388,9698.0,0.0969790302096979,10.0
9698,49.984237852054875,9699.0,0.0969890301096989,10.0
9699,49.98176088500176,9700.0,0.09699903000969991,10.0
9700,49.97893843340764,9701.0,0.09700902990970091,10.0
9701,49.974014906194135,9702.0,0.09701902980970191,10.0
9702,49.97164028099212,9703.0,0.0970290297097029,10.0
9703,49.95872004184858,9704.0,0.0970390296097039,10.0
9704,49.9551935818282,9705.0,0.0970490295097049,10.0
9705,49.95060611106017,9706.0,0.0970590294097059,10.0
9706,49.948987796731245,9707.0,0.0970690293097069,10.0
9707,49.933357490477725,9708.0,0.0970790292097079,10.0
9708,49.928842252051254,9709.0,0.0970890291097089,10.0
9709,49.928299356216016,9710.0,0.0970990290097099,10.0
9710,49.924712479715424,9711.0,0.0971090289097109,10.0
9711,49.92190235517675,9712.0,0.0971190288097119,10.0
9712,49.91890292722651,9713.0,0.0971290287097129,10.0
9713,49.91725116536868,9714.0,0.0971390286097139,10.0
9714,49.91326662385134,9715.0,0.09714902850971491,10.0
9715,49.90615677056995,9716.0,0.09715902840971591,10.0
9716,49.903243229554874,9717.0,0.09716902830971691,10.0
9717,49.89505038230226,9718.0,0.0971790282097179,10.0
9718,49.886311093356426,9719.0,0.0971890281097189,10.0
9719,49.885900838077276,9720.0,0.0971990280097199,10.0
9720,49.88397362306782,9721.0,0.0972090279097209,10.0
9721,49.88247483029497,9722.0,0.0972190278097219,10.0
9722,49.88220263250693,9723.0,0.0972290277097229,10.0
9723,49.878321505880145,9724.0,0.0972390276097239,10.0
9724,49.87803564247736,9725.0,0.0972490275097249,10.0
9725,49.8689131240889,9726.0,0.0972590274097259,10.0
9726,49.86417659696122,9727.0,0.0972690273097269,10.0
9727,49.85680965648192,9728.0,0.0972790272097279,10.0
9728,49.855045123589534,9729.0,0.0972890271097289,10.0
9729,49.85303382396077,9730.0,0.09729902700972991,10.0
9730,49.84850205497531,9731.0,0.09730902690973091,10.0
9731,49.847631694236156,9732.0,0.09731902680973191,10.0
9732,49.84454935256192,9733.0,0.0973290267097329,10.0
9733,49.84276576821844,9734.0,0.0973390266097339,10.0
9734,49.83972651423655,9735.0,0.0973490265097349,10.0
9735,49.8360608441658,9736.0,0.0973590264097359,10.0
9736,49.83281202486087,9737.0,0.0973690263097369,10.0
9737,49.8313418255414,9738.0,0.0973790262097379,10.0
9738,49.8250713393363,9739.0,0.0973890261097389,10.0
9739,49.8244227461807,9740.0,0.0973990260097399,10.0
9740,49.80890982915655,9741.0,0.0974090259097409,10.0
9741,49.80826170443359,9742.0,0.0974190258097419,10.0
9742,49.80647577497997,9743.0,0.0974290257097429,10.0
9743,49.80028306948532,9744.0,0.0974390256097439,10.0
9744,49.79526584267057,9745.0,0.09744902550974491,10.0
9745,49.79127611843978,9746.0,0.09745902540974591,10.0
9746,49.79070949793177,9747.0,0.0974690253097469,10.0
9747,49.78995614597119,9748.0,0.0974790252097479,10.0
9748,49.78646047937114,9749.0,0.0974890251097489,10.0
9749,49.7848513231791,9750.0,0.0974990250097499,10.0
9750,49.78261321213556,9751.0,0.0975090249097509,10.0
9751,49.78250462387809,9752.0,0.0975190248097519,10.0
9752,49.776582339515386,9753.0,0.0975290247097529,10.0
9753,49.77397674213496,9754.0,0.0975390246097539,10.0
9754,49.772972355491454,9755.0,0.0975490245097549,10.0
9755,49.76673549517765,9756.0,0.0975590244097559,10.0
9756,49.763923784601786,9757.0,0.0975690243097569,10.0
9757,49.75494597577661,9758.0,0.0975790242097579,10.0
9758,49.75073687274987,9759.0,0.0975890241097589,10.0
9759,49.75034587005231,9760.0,0.09759902400975991,10.0
9760,49.74396737193802,9761.0,0.09760902390976091,10.0
9761,49.73924611674239,9762.0,0.0976190238097619,10.0
9762,49.73274657985796,9763.0,0.0976290237097629,10.0
9763,49.73176599159038,9764.0,0.0976390236097639,10.0
9764,49.730576080344,9765.0,0.0976490235097649,10.0
9765,49.72521182086445,9766.0,0.0976590234097659,10.0
9766,49.718654612395596,9767.0,0.0976690233097669,10.0
9767,49.718182509805466,9768.0,0.0976790232097679,10.0
9768,49.71723410454311,9769.0,0.0976890231097689,10.0
9769,49.71310032120651,9770.0,0.0976990230097699,10.0
9770,49.70345716711217,9771.0,0.0977090229097709,10.0
9771,49.70319447523114,9772.0,0.0977190228097719,10.0
9772,49.702421756994326,9773.0,0.0977290227097729,10.0
9773,49.686305184873504,9774.0,0.0977390226097739,10.0
9774,49.68513941084878,9775.0,0.09774902250977491,10.0
9775,49.680525829939725,9776.0,0.09775902240977591,10.0
9776,49.6743785641834,9777.0,0.0977690223097769,10.0
9777,49.673632482601604,9778.0,0.0977790222097779,10.0
9778,49.67132821508802,9779.0,0.0977890221097789,10.0
9779,49.669336347924315,9780.0,0.0977990220097799,10.0
9780,49.659624344248755,9781.0,0.0978090219097809,10.0
9781,49.65749791183366,9782.0,0.0978190218097819,10.0
9782,49.64786648041361,9783.0,0.0978290217097829,10.0
9783,49.63537517637182,9784.0,0.0978390216097839,10.0
9784,49.63450196783289,9785.0,0.0978490215097849,10.0
9785,49.634457257813736,9786.0,0.0978590214097859,10.0
9786,49.6307027294675,9787.0,0.0978690213097869,10.0
9787,49.63054002435557,9788.0,0.0978790212097879,10.0
