,Sim_Losses,default_rank,EP,Year
9536,37.93567861272736,9537.0,0.09536904630953691,10.0
9537,37.9331802759068,9538.0,0.09537904620953791,10.0
9538,37.93168732617193,9539.0,0.09538904610953891,10.0
9539,37.92491635582834,9540.0,0.0953990460095399,10.0
9540,37.923525767711205,9541.0,0.0954090459095409,10.0
9541,37.91926190906292,9542.0,0.0954190458095419,10.0
9542,37.916677077495116,9543.0,0.0954290457095429,10.0
9543,37.90453578888963,9544.0,0.0954390456095439,10.0
9544,37.90453484963915,9545.0,0.0954490455095449,10.0
9545,37.89898554884143,9546.0,0.0954590454095459,10.0
9546,37.89404674634152,9547.0,0.0954690453095469,10.0
9547,37.891585099226475,9548.0,0.0954790452095479,10.0
9548,37.88998203369853,9549.0,0.0954890451095489,10.0
9549,37.88315068340959,9550.0,0.09549904500954991,10.0
9550,37.88180559006091,9551.0,0.09550904490955091,10.0
9551,37.872965867363796,9552.0,0.09551904480955191,10.0
9552,37.87248152615976,9553.0,0.09552904470955291,10.0
9553,37.86975355675775,9554.0,0.09553904460955391,10.0
9554,37.85929311873343,9555.0,0.0955490445095549,10.0
9555,37.85765604052378,9556.0,0.0955590444095559,10.0
9556,37.851820867494595,9557.0,0.0955690443095569,10.0
9557,37.8500522275937,9558.0,0.0955790442095579,10.0
9558,37.84612383179929,9559.0,0.0955890441095589,10.0
9559,37.84333518523226,9560.0,0.0955990440095599,10.0
9560,37.84211400722522,9561.0,0.0956090439095609,10.0
9561,37.84172480703152,9562.0,0.0956190438095619,10.0
9562,37.83888437088874,9563.0,0.0956290437095629,10.0
9563,37.83505976404031,9564.0,0.0956390436095639,10.0
9564,37.83018929694023,9565.0,0.09564904350956491,10.0
9565,37.825806330455094,9566.0,0.09565904340956591,10.0
9566,37.82493297980692,9567.0,0.09566904330956691,10.0
9567,37.82000650369668,9568.0,0.09567904320956791,10.0
9568,37.8195502185853,9569.0,0.09568904310956891,10.0
9569,37.8143783727649,9570.0,0.0956990430095699,10.0
9570,37.814057068373415,9571.0,0.0957090429095709,10.0
9571,37.81398716193661,9572.0,0.0957190428095719,10.0
9572,37.81309871954659,9573.0,0.0957290427095729,10.0
9573,37.80755503896323,9574.0,0.0957390426095739,10.0
9574,37.79767823935179,9575.0,0.0957490425095749,10.0
9575,37.79627695942011,9576.0,0.0957590424095759,10.0
9576,37.795218780441374,9577.0,0.0957690423095769,10.0
9577,37.79047217754063,9578.0,0.0957790422095779,10.0
9578,37.788060181544324,9579.0,0.0957890421095789,10.0
9579,37.785751044261865,9580.0,0.09579904200957991,10.0
9580,37.778255179642514,9581.0,0.09580904190958091,10.0
9581,37.76872617302387,9582.0,0.09581904180958191,10.0
9582,37.766963275889644,9583.0,0.09582904170958291,10.0
9583,37.76581781137518,9584.0,0.09583904160958391,10.0
9584,37.76356243210107,9585.0,0.0958490415095849,10.0
9585,37.76329412085654,9586.0,0.0958590414095859,10.0
9586,37.759654993195056,9587.0,0.0958690413095869,10.0
9587,37.75884531972993,9588.0,0.0958790412095879,10.0
9588,37.75734056041373,9589.0,0.0958890411095889,10.0
9589,37.753475594710714,9590.0,0.0958990410095899,10.0
9590,37.74564666032303,9591.0,0.0959090409095909,10.0
9591,37.73922849212707,9592.0,0.0959190408095919,10.0
9592,37.72376310800946,9593.0,0.0959290407095929,10.0
9593,37.723183613462425,9594.0,0.0959390406095939,10.0
9594,37.7227557631178,9595.0,0.09594904050959491,10.0
9595,37.72208572483891,9596.0,0.09595904040959591,10.0
9596,37.721661777197525,9597.0,0.09596904030959691,10.0
9597,37.72144658124072,9598.0,0.09597904020959791,10.0
9598,37.71556782005459,9599.0,0.0959890401095989,10.0
9599,37.715135344609685,9600.0,0.0959990400095999,10.0
9600,37.7138156836321,9601.0,0.0960090399096009,10.0
9601,37.71285730406459,9602.0,0.0960190398096019,10.0
9602,37.70843702433751,9603.0,0.0960290397096029,10.0
9603,37.70703182105884,9604.0,0.0960390396096039,10.0
9604,37.70384166253763,9605.0,0.0960490395096049,10.0
9605,37.70129584791019,9606.0,0.0960590394096059,10.0
9606,37.69796510873173,9607.0,0.0960690393096069,10.0
9607,37.69666079505684,9608.0,0.0960790392096079,10.0
9608,37.69583540855065,9609.0,0.0960890391096089,10.0
9609,37.69293914316941,9610.0,0.09609903900960991,10.0
9610,37.69221364207474,9611.0,0.09610903890961091,10.0
9611,37.69154783713353,9612.0,0.09611903880961191,10.0
9612,37.68749579106648,9613.0,0.09612903870961291,10.0
9613,37.686078610311775,9614.0,0.0961390386096139,10.0
9614,37.68538240834894,9615.0,0.0961490385096149,10.0
9615,37.680212326051944,9616.0,0.0961590384096159,10.0
9616,37.67789193442856,9617.0,0.0961690383096169,10.0
9617,37.67436668154125,9618.0,0.0961790382096179,10.0
9618,37.67387775814255,9619.0,0.0961890381096189,10.0
9619,37.67057459641805,9620.0,0.0961990380096199,10.0
9620,37.67007949071704,9621.0,0.0962090379096209,10.0
9621,37.662117505465375,9622.0,0.0962190378096219,10.0
9622,37.66166445406461,9623.0,0.0962290377096229,10.0
9623,37.657182133292466,9624.0,0.0962390376096239,10.0
9624,37.65694828426704,9625.0,0.09624903750962491,10.0
9625,37.65549109246205,9626.0,0.09625903740962591,10.0
9626,37.651531573669615,9627.0,0.09626903730962691,10.0
9627,37.64496456376023,9628.0,0.09627903720962791,10.0
9628,37.63767155743446,9629.0,0.0962890371096289,10.0
9629,37.626424731220396,9630.0,0.0962990370096299,10.0
9630,37.622333095270264,9631.0,0.0963090369096309,10.0
9631,37.621977239137955,9632.0,0.0963190368096319,10.0
9632,37.613888095642636,9633.0,0.0963290367096329,10.0
9633,37.61223822104516,9634.0,0.0963390366096339,10.0
9634,37.61100351655469,9635.0,0.0963490365096349,10.0
9635,37.595666137207246,9636.0,0.0963590364096359,10.0
9636,37.59482682356717,9637.0,0.0963690363096369,10.0
9637,37.59234387528982,9638.0,0.0963790362096379,10.0
9638,37.58707693053606,9639.0,0.0963890361096389,10.0
9639,37.580659639634085,9640.0,0.09639903600963991,10.0
9640,37.57804733627477,9641.0,0.09640903590964091,10.0
9641,37.57659400211756,9642.0,0.09641903580964191,10.0
9642,37.576507707034246,9643.0,0.09642903570964291,10.0
9643,37.572911449574185,9644.0,0.0964390356096439,10.0
9644,37.57042571571645,9645.0,0.0964490355096449,10.0
9645,37.56625255590702,9646.0,0.0964590354096459,10.0
9646,37.563527806678906,9647.0,0.0964690353096469,10.0
9647,37.56339018067299,9648.0,0.0964790352096479,10.0
9648,37.55997722746797,9649.0,0.0964890351096489,10.0
9649,37.55947500400802,9650.0,0.0964990350096499,10.0
9650,37.55425087796871,9651.0,0.0965090349096509,10.0
9651,37.55213353727339,9652.0,0.0965190348096519,10.0
9652,37.54969715267137,9653.0,0.0965290347096529,10.0
9653,37.54743079533409,9654.0,0.0965390346096539,10.0
9654,37.546007133155626,9655.0,0.09654903450965491,10.0
9655,37.545906139704826,9656.0,0.09655903440965591,10.0
9656,37.544452218482796,9657.0,0.09656903430965691,10.0
9657,37.54279193250894,9658.0,0.09657903420965791,10.0
9658,37.53725190713127,9659.0,0.0965890341096589,10.0
9659,37.53515862250009,9660.0,0.0965990340096599,10.0
9660,37.53347031510271,9661.0,0.0966090339096609,10.0
9661,37.53300979900577,9662.0,0.0966190338096619,10.0
9662,37.53094225977823,9663.0,0.0966290337096629,10.0
9663,37.52751236142278,9664.0,0.0966390336096639,10.0
9664,37.52498531814149,9665.0,0.0966490335096649,10.0
9665,37.52471247817446,9666.0,0.0966590334096659,10.0
9666,37.52376190163563,9667.0,0.0966690333096669,10.0
9667,37.523751831423304,9668.0,0.0966790332096679,10.0
9668,37.523046760008064,9669.0,0.0966890331096689,10.0
9669,37.52146371154869,9670.0,0.09669903300966991,10.0
9670,37.5212232597317,9671.0,0.09670903290967091,10.0
9671,37.51518997611571,9672.0,0.09671903280967191,10.0
9672,37.50969780434746,9673.0,0.0967290327096729,10.0
9673,37.50761463796143,9674.0,0.0967390326096739,10.0
9674,37.50709520177878,9675.0,0.0967490325096749,10.0
9675,37.50133762132128,9676.0,0.0967590324096759,10.0
9676,37.49899705114585,9677.0,0.0967690323096769,10.0
9677,37.4979151124681,9678.0,0.0967790322096779,10.0
9678,37.49583222552968,9679.0,0.0967890321096789,10.0
9679,37.490922294248826,9680.0,0.0967990320096799,10.0
9680,37.487961044058444,9681.0,0.0968090319096809,10.0
9681,37.485265573988784,9682.0,0.0968190318096819,10.0
9682,37.48370120166497,9683.0,0.0968290317096829,10.0
9683,37.48219184388813,9684.0,0.0968390316096839,10.0
9684,37.47946010558378,9685.0,0.09684903150968491,10.0
9685,37.479252982943905,9686.0,0.09685903140968591,10.0
9686,37.47554628236307,9687.0,0.09686903130968691,10.0
9687,37.46789772211217,9688.0,0.0968790312096879,10.0
9688,37.46142489410195,9689.0,0.0968890311096889,10.0
9689,37.455701917637484,9690.0,0.0968990310096899,10.0
9690,37.45350315362286,9691.0,0.0969090309096909,10.0
9691,37.44420051549565,9692.0,0.0969190308096919,10.0
9692,37.43774642091799,9693.0,0.0969290307096929,10.0
9693,37.43080162681152,9694.0,0.0969390306096939,10.0
9694,37.422002638403086,9695.0,0.0969490305096949,10.0
9695,37.419199001875654,9696.0,0.0969590304096959,10.0
9696,37.41854270042098,9697.0,0.0969690303096969,10.0
9697,37.410373373902615,9698.0,0.0969790302096979,10.0
9698,37.40865559062997,9699.0,0.0969890301096989,10.0
9699,37.40769504627283,9700.0,0.09699903000969991,10.0
9700,37.40712541875996,9701.0,0.09700902990970091,10.0
9701,37.4050171468064,9702.0,0.09701902980970191,10.0
9702,37.40225975653459,9703.0,0.0970290297097029,10.0
9703,37.39594236972481,9704.0,0.0970390296097039,10.0
9704,37.39574027538615,9705.0,0.0970490295097049,10.0
9705,37.39508925112462,9706.0,0.0970590294097059,10.0
9706,37.39214400766923,9707.0,0.0970690293097069,10.0
9707,37.39027173703106,9708.0,0.0970790292097079,10.0
9708,37.38886975368824,9709.0,0.0970890291097089,10.0
9709,37.388311492300126,9710.0,0.0970990290097099,10.0
9710,37.386201706281184,9711.0,0.0971090289097109,10.0
9711,37.385182242839306,9712.0,0.0971190288097119,10.0
9712,37.38293915195219,9713.0,0.0971290287097129,10.0
9713,37.38102361224295,9714.0,0.0971390286097139,10.0
9714,37.377236758950225,9715.0,0.09714902850971491,10.0
9715,37.3758997070435,9716.0,0.09715902840971591,10.0
9716,37.374681333118026,9717.0,0.09716902830971691,10.0
9717,37.373324785195685,9718.0,0.0971790282097179,10.0
9718,37.37181309007467,9719.0,0.0971890281097189,10.0
9719,37.370822615952655,9720.0,0.0971990280097199,10.0
9720,37.355051604555506,9721.0,0.0972090279097209,10.0
9721,37.3528855900337,9722.0,0.0972190278097219,10.0
9722,37.34839504739405,9723.0,0.0972290277097229,10.0
9723,37.34256232822195,9724.0,0.0972390276097239,10.0
9724,37.34227465193572,9725.0,0.0972490275097249,10.0
9725,37.34001127226574,9726.0,0.0972590274097259,10.0
9726,37.33763945235036,9727.0,0.0972690273097269,10.0
9727,37.33720765629687,9728.0,0.0972790272097279,10.0
9728,37.336915638016734,9729.0,0.0972890271097289,10.0
9729,37.335976864498726,9730.0,0.09729902700972991,10.0
9730,37.335901370730234,9731.0,0.09730902690973091,10.0
9731,37.332701417352,9732.0,0.09731902680973191,10.0
9732,37.32609178667178,9733.0,0.0973290267097329,10.0
9733,37.32434742255919,9734.0,0.0973390266097339,10.0
9734,37.3195248691815,9735.0,0.0973490265097349,10.0
9735,37.31940690419076,9736.0,0.0973590264097359,10.0
9736,37.3180427860188,9737.0,0.0973690263097369,10.0
9737,37.31458458566849,9738.0,0.0973790262097379,10.0
9738,37.31298107812128,9739.0,0.0973890261097389,10.0
9739,37.30921495003652,9740.0,0.0973990260097399,10.0
9740,37.30819479540634,9741.0,0.0974090259097409,10.0
9741,37.30326076011299,9742.0,0.0974190258097419,10.0
9742,37.30096149382627,9743.0,0.0974290257097429,10.0
9743,37.295846091020366,9744.0,0.0974390256097439,10.0
9744,37.291973213925914,9745.0,0.09744902550974491,10.0
9745,37.290715525363446,9746.0,0.09745902540974591,10.0
9746,37.290482205747445,9747.0,0.0974690253097469,10.0
9747,37.28340940874535,9748.0,0.0974790252097479,10.0
9748,37.276104690768285,9749.0,0.0974890251097489,10.0
9749,37.27606518989609,9750.0,0.0974990250097499,10.0
9750,37.27335558263846,9751.0,0.0975090249097509,10.0
9751,37.272472417403826,9752.0,0.0975190248097519,10.0
9752,37.26110011246635,9753.0,0.0975290247097529,10.0
9753,37.25972363218163,9754.0,0.0975390246097539,10.0
9754,37.2513438883834,9755.0,0.0975490245097549,10.0
9755,37.25109435378967,9756.0,0.0975590244097559,10.0
9756,37.24615491288971,9757.0,0.0975690243097569,10.0
9757,37.245301247061064,9758.0,0.0975790242097579,10.0
9758,37.24504785290632,9759.0,0.0975890241097589,10.0
9759,37.244973311273775,9760.0,0.09759902400975991,10.0
9760,37.244559901414014,9761.0,0.09760902390976091,10.0
9761,37.23884811148702,9762.0,0.0976190238097619,10.0
9762,37.23230038431849,9763.0,0.0976290237097629,10.0
9763,37.22906591495899,9764.0,0.0976390236097639,10.0
9764,37.223407049003164,9765.0,0.0976490235097649,10.0
9765,37.21991688803158,9766.0,0.0976590234097659,10.0
9766,37.21516821523572,9767.0,0.0976690233097669,10.0
9767,37.2142086058573,9768.0,0.0976790232097679,10.0
9768,37.211722659746385,9769.0,0.0976890231097689,10.0
9769,37.20761764559138,9770.0,0.0976990230097699,10.0
9770,37.20559842184649,9771.0,0.0977090229097709,10.0
9771,37.20554507038146,9772.0,0.0977190228097719,10.0
9772,37.204717512699006,9773.0,0.0977290227097729,10.0
9773,37.20356252631969,9774.0,0.0977390226097739,10.0
9774,37.198619634848114,9775.0,0.09774902250977491,10.0
9775,37.19777419305826,9776.0,0.09775902240977591,10.0
9776,37.189346729552085,9777.0,0.0977690223097769,10.0
9777,37.18713052310309,9778.0,0.0977790222097779,10.0
9778,37.18535110207726,9779.0,0.0977890221097789,10.0
9779,37.18490342891292,9780.0,0.0977990220097799,10.0
9780,37.18346708878643,9781.0,0.0978090219097809,10.0
9781,37.176482748462135,9782.0,0.0978190218097819,10.0
9782,37.17284378691586,9783.0,0.0978290217097829,10.0
9783,37.17277882381628,9784.0,0.0978390216097839,10.0
9784,37.172742544452305,9785.0,0.0978490215097849,10.0
9785,37.17097653847463,9786.0,0.0978590214097859,10.0
9786,37.170158114198294,9787.0,0.0978690213097869,10.0
9787,37.16999347473767,9788.0,0.0978790212097879,10.0
